Cst_Cnt,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Sta_ID,Quarter,Sta_Code,Distance,Date,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,Ship_Name,Ship_Code,Data_Type,Order_Occ,Event_Num,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility
2999.0,1951-06-07-C-31YE,195106.0,19510610000600.0,10000600.0,19-5106YE-HY-159-0048-10000600,100.0 060.0,2.0,IMX,-83.37,06/08/1951,1951.0,6.0,18787.0,159.0,00:48:00,30.7,30.0,42.0,N,-118.85,-118.0,51.0,W,100.0,100.0,99.8,60.0,60.0,60.6,3840.0,19.0,YELLOWFIN,31YE,HY,39.0,987.0,100 60,3101,5106,33.1,31.0,4.0,6.0,33.0,18.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3000.0,1951-06-07-C-31YE,195106.0,19510610000700.0,10000700.0,19-5106YE-HY-159-0706-10000700,100.0 070.0,2.0,NRO,-83.37,06/08/1951,1951.0,6.0,18787.0,159.0,07:06:00,30.366666,30.0,22.0,N,-119.566666,-119.0,34.0,W,100.0,100.0,99.7,70.0,70.0,71.1,3840.0,19.0,YELLOWFIN,31YE,HY,39.0,988.0,100 70,3101,5106,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3001.0,1951-06-07-C-31YE,195106.0,19510610000800.0,10000800.0,19-5106YE-HY-159-1318-10000800,100.0 080.0,2.0,NRO,-83.37,06/08/1951,1951.0,6.0,18787.0,159.0,13:18:00,30.05,30.0,3.0,N,-120.266666,-120.0,16.0,W,100.0,100.0,99.6,80.0,80.0,81.4,4023.0,19.0,YELLOWFIN,31YE,HY,39.0,989.0,100 80,3101,5106,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3002.0,1951-06-07-C-31YE,195106.0,19510610000900.0,10000900.0,19-5106YE-HY-159-1906-10000900,100.0 090.0,2.0,NRO,-83.37,06/08/1951,1951.0,6.0,18787.0,159.0,19:06:00,29.7,29.0,42.0,N,-120.95,-120.0,57.0,W,100.0,100.0,99.6,90.0,90.0,91.7,4023.0,19.0,YELLOWFIN,31YE,HY,39.0,990.0,100 90,3101,5106,33.1,31.0,4.0,6.0,33.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3003.0,1951-06-07-C-31YE,195106.0,19510610330800.0,10330800.0,19-5106YE-HY-160-0418-10330800,103.3 080.0,2.0,NST,-83.37,06/09/1951,1951.0,6.0,18788.0,160.0,04:18:00,29.441666,29.0,26.5,N,-119.758333,-119.0,45.5,W,103.3,103.0,103.3,80.0,80.0,80.3,4023.0,19.0,YELLOWFIN,31YE,HY,39.0,991.0,103 80,3101,5106,33.1,31.0,4.0,6.0,33.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3004.0,1951-06-07-C-31YE,195106.0,19510610330700.0,10330700.0,19-5106YE-HY-160-1030-10330700,103.3 070.0,2.0,NST,-83.37,06/09/1951,1951.0,6.0,18788.0,160.0,10:30:00,29.733333,29.0,44.0,N,-119.125,-119.0,7.5,W,103.3,103.0,103.4,70.0,70.0,70.9,3402.0,19.0,YELLOWFIN,31YE,HY,39.0,992.0,103 70,3101,5106,33.1,31.0,4.0,6.0,34.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3005.0,1951-06-07-C-31YE,195106.0,19510610330600.0,10330600.0,19-5106YE-HY-160-1630-10330600,103.3 060.0,2.0,NST,-83.37,06/09/1951,1951.0,6.0,18788.0,160.0,16:30:00,30.066666,30.0,4.0,N,-118.483333,-118.0,29.0,W,103.3,103.0,103.3,60.0,60.0,61.2,3292.0,19.0,YELLOWFIN,31YE,HY,39.0,993.0,103 60,3101,5106,33.1,31.0,4.0,6.0,34.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3006.0,1951-06-07-C-31YE,195106.0,19510610330500.0,10330500.0,19-5106YE-HY-160-2348-10330500,103.3 050.0,2.0,NST,-83.37,06/09/1951,1951.0,6.0,18788.0,160.0,23:48:00,30.416666,30.0,25.0,N,-117.766666,-117.0,46.0,W,103.3,103.0,103.4,50.0,50.0,50.5,2560.0,19.0,YELLOWFIN,31YE,HY,39.0,994.0,103 50,3101,5106,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3007.0,1951-06-07-C-31YE,195106.0,19510610330400.0,10330400.0,19-5106YE-HY-161-0600-10330400,103.3 040.0,2.0,NST,-83.37,06/10/1951,1951.0,6.0,18789.0,161.0,06:00:00,30.7,30.0,42.0,N,-117.25,-117.0,15.0,W,103.3,103.0,103.3,40.0,40.0,42.5,823.0,19.0,YELLOWFIN,31YE,HY,39.0,995.0,103 40,3101,5106,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3008.0,1951-06-07-C-31YE,195106.0,19510610330350.0,10330350.0,19-5106YE-HY-161-1006-10330350,103.3 035.0,2.0,NST,-83.37,06/10/1951,1951.0,6.0,18789.0,161.0,10:06:00,30.85,30.0,51.0,N,-116.95,-116.0,57.0,W,103.3,103.0,103.3,35.0,35.0,38.0,2012.0,19.0,YELLOWFIN,31YE,HY,39.0,996.0,103 35,3101,5106,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3009.0,1951-07-03-C-31BD,195107.0,19510707000550.0,7000550.0,19-5107BD-HY-184-1354-07000550,070.0 055.0,3.0,OCO,-17.41,07/03/1951,1951.0,7.0,18812.0,184.0,13:54:00,36.05,36.0,3.0,N,-122.033333,-122.0,2.0,W,70.0,70.0,69.9,55.0,55.0,55.2,1390.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,998.0,070 55,3101,5107,33.1,31.0,4.0,6.0,31.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3010.0,1951-07-03-C-31BD,195107.0,19510707330510.0,7330510.0,19-5107BD-HY-184-2236-07330510,073.3 051.0,3.0,NST,-6.58,07/03/1951,1951.0,7.0,18812.0,184.0,22:36:00,35.591666,35.0,35.5,N,-121.333333,-121.0,20.0,W,73.3,73.0,73.4,51.0,51.0,51.2,311.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,999.0,073 51,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3011.0,1951-07-03-C-31BD,195107.0,19510707670550.0,7670550.0,19-5107BD-HY-185-0412-07670550,076.7 055.0,3.0,ST,-30.47,07/04/1951,1951.0,7.0,18813.0,185.0,04:12:00,34.908333,34.0,54.5,N,-121.216666,-121.0,13.0,W,76.7,76.7,76.6,55.0,55.0,55.0,585.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1000.0,077 55,3101,5107,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3012.0,1951-07-03-C-31BD,195107.0,19510707670650.0,7670650.0,19-5107BD-HY-185-1118-07670650,076.7 065.0,3.0,ST,-70.61,07/04/1951,1951.0,7.0,18813.0,185.0,11:18:00,34.566666,34.0,34.0,N,-121.916666,-121.0,55.0,W,76.7,76.7,76.6,65.0,65.0,65.1,3804.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1001.0,077 65,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3013.0,1951-07-03-C-31BD,195107.0,19510707330610.0,7330610.0,19-5107BD-HY-185-1942-07330610,073.3 061.0,3.0,NST,-46.3,07/04/1951,1951.0,7.0,18813.0,185.0,19:42:00,35.266666,35.0,16.0,N,-122.041666,-122.0,2.5,W,73.3,73.0,73.3,61.0,61.0,61.2,2981.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1002.0,073 61,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3014.0,1951-07-03-C-31BD,195107.0,19510707000600.0,7000600.0,19-5107BD-HY-186-0224-07000600,070.0 060.0,3.0,OCO,-37.13,07/05/1951,1951.0,7.0,18814.0,186.0,02:24:00,35.883333,35.0,53.0,N,-122.383333,-122.0,23.0,W,70.0,70.0,70.0,60.0,60.0,60.2,3219.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1003.0,070 60,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3016.0,1951-07-03-C-31BD,195107.0,19510706670650.0,6670650.0,19-5107BD-HY-188-0536-06670650,066.7 065.0,3.0,MBR,-83.37,07/07/1951,1951.0,7.0,18816.0,188.0,05:36:00,36.316666,36.0,19.0,N,-123.15,-123.0,9.0,W,66.7,66.7,66.5,65.0,65.0,65.0,3237.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1005.0,067 65,3101,5107,33.1,31.0,4.0,6.0,30.0,18.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
3017.0,1951-07-03-C-31BD,195107.0,19510707000700.0,7000700.0,19-5107BD-HY-188-1330-07000700,070.0 070.0,3.0,OCO,-77.36,07/07/1951,1951.0,7.0,18816.0,188.0,13:30:00,35.55,35.0,33.0,N,-123.1,-123.0,6.0,W,70.0,70.0,69.9,70.0,70.0,70.3,3950.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1006.0,070 70,3101,5107,33.1,31.0,4.0,6.0,30.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3018.0,1951-07-03-C-31BD,195107.0,19510707000800.0,7000800.0,19-5107BD-HY-188-2318-07000800,070.0 080.0,3.0,OCO,-117.02,07/07/1951,1951.0,7.0,18816.0,188.0,23:18:00,35.216666,35.0,13.0,N,-123.8,-123.0,48.0,W,70.0,70.0,70.0,80.0,80.0,80.2,4114.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1007.0,070 80,3101,5107,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3019.0,1951-07-03-C-31BD,195107.0,19510707000900.0,7000900.0,19-5107BD-HY-189-0530-07000900,070.0 090.0,3.0,OCO,-156.8,07/08/1951,1951.0,7.0,18817.0,189.0,05:30:00,34.883333,34.0,53.0,N,-124.5,-124.0,30.0,W,70.0,70.0,70.0,90.0,90.0,90.2,4389.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1008.0,070 90,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
3020.0,1951-07-03-C-31BD,195107.0,19510707001000.0,7001000.0,19-5107BD-HY-189-1154-07001000,070.0 100.0,3.0,OCO,-196.7,07/08/1951,1951.0,7.0,18817.0,189.0,11:54:00,34.55,34.0,33.0,N,-125.2,-125.0,12.0,W,70.0,70.0,70.0,100.0,100.0,100.2,4389.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1009.0,070 100,3101,5107,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
3027.0,1951-07-03-C-31BD,195107.0,19510706000900.0,6000900.0,19-5107BD-HY-192-1854-06000900,060.0 090.0,3.0,OCO,-163.84,07/11/1951,1951.0,7.0,18820.0,192.0,18:54:00,36.616666,36.0,37.0,N,-125.783333,-125.0,47.0,W,60.0,60.0,60.0,90.0,90.0,90.1,4535.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1016.0,060 90,3101,5107,33.1,31.0,4.0,6.0,34.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3028.0,1951-07-03-C-31BD,195107.0,19510706000800.0,6000800.0,19-5107BD-HY-193-0154-06000800,060.0 080.0,3.0,OCO,-124.01,07/12/1951,1951.0,7.0,18821.0,193.0,01:54:00,36.95,36.0,57.0,N,-125.066666,-125.0,4.0,W,60.0,60.0,60.0,80.0,80.0,80.1,4133.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1017.0,060 80,3101,5107,33.1,31.0,4.0,6.0,34.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3029.0,1951-07-03-C-31BD,195107.0,19510706000700.0,6000700.0,19-5107BD-HY-193-0848-06000700,060.0 070.0,3.0,OCO,-84.31,07/12/1951,1951.0,7.0,18821.0,193.0,08:48:00,37.283333,37.0,17.0,N,-124.35,-124.0,21.0,W,60.0,60.0,60.0,70.0,70.0,70.2,3986.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1018.0,060 70,3101,5107,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3030.0,1951-07-03-C-31BD,195107.0,19510706330670.0,6330670.0,19-5107BD-HY-193-1536-06330670,063.3 067.0,3.0,NST,-69.59,07/12/1951,1951.0,7.0,18821.0,193.0,15:36:00,36.816666,36.0,49.0,N,-123.683333,-123.0,41.0,W,63.3,63.0,63.3,67.0,67.0,66.8,3768.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1019.0,063 67,3101,5107,33.1,31.0,4.0,6.0,33.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3031.0,1951-07-03-C-31BD,195107.0,19510706330570.0,6330570.0,19-5107BD-HY-193-2206-06330570,063.3 057.0,3.0,NST,-29.84,07/12/1951,1951.0,7.0,18821.0,193.0,22:06:00,37.15,37.0,9.0,N,-122.966666,-122.0,58.0,W,63.3,63.0,63.3,57.0,57.0,56.8,604.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1020.0,063 57,3101,5107,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3032.0,1951-07-03-C-31BD,195107.0,19510706100550.0,6100550.0,19-5107BD-HY-194-0306-06100550,061.0 055.0,3.0,NST,-83.37,07/13/1951,1951.0,7.0,18822.0,194.0,03:06:00,37.616666,37.0,37.0,N,-123.125,-123.0,7.5,W,61.0,61.0,61.0,55.0,55.0,55.0,951.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1021.0,061 55,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3033.0,1951-07-03-C-31BD,195107.0,19510706000600.0,6000600.0,19-5107BD-HY-194-0800-06000600,060.0 060.0,3.0,OCO,-44.06,07/13/1951,1951.0,7.0,18822.0,194.0,08:00:00,37.616666,37.0,37.0,N,-123.616666,-123.0,37.0,W,60.0,60.0,60.0,60.0,60.0,60.1,3402.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1022.0,060 60,3101,5107,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3034.0,1951-07-03-C-31BD,195107.0,19510705670540.0,5670540.0,19-5107BD-HY-194-1700-05670540,056.7 054.0,3.0,NST,-83.37,07/13/1951,1951.0,7.0,18822.0,194.0,17:00:00,38.4,38.0,24.0,N,-123.583333,-123.0,35.0,W,56.7,56.7,56.6,54.0,54.0,53.9,238.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1023.0,057 54,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3035.0,1951-07-03-C-31BD,195107.0,19510705670640.0,5670640.0,19-5107BD-HY-194-2300-05670640,056.7 064.0,3.0,NST,-83.37,07/13/1951,1951.0,7.0,18822.0,194.0,23:00:00,38.066666,38.0,4.0,N,-124.316666,-124.0,19.0,W,56.7,56.7,56.6,64.0,64.0,63.9,3877.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1024.0,057 64,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3036.0,1951-07-03-C-31BD,195107.0,19510705330640.0,5330640.0,19-5107BD-HY-195-0624-05330640,053.3 064.0,3.0,NST,-83.37,07/14/1951,1951.0,7.0,18823.0,195.0,06:24:00,38.633333,38.0,38.0,N,-124.733333,-124.0,44.0,W,53.3,53.0,53.4,64.0,64.0,63.9,3768.0,19.0,BLACK DOUGLAS,31BD,HY,39.0,1025.0,053 64,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3060.0,1951-07-03-C-31CR,195107.0,19510713000500.0,13000500.0,19-5107CR-HY-180-2106-13000500,130.0 050.0,2.0,IMX,-83.37,06/29/1951,1951.0,6.0,18808.0,180.0,21:06:00,25.808333,25.0,48.5,N,-114.766666,-114.0,46.0,W,130.0,130.0,130.1,50.0,50.0,50.1,3475.0,19.0,CREST,31CR,HY,39.0,1049.0,130 50,3101,5107,33.1,31.0,4.0,6.0,32.0,2.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3061.0,1951-07-03-C-31CR,195107.0,19510713000400.0,13000400.0,19-5107CR-HY-181-0242-13000400,130.0 040.0,2.0,IMX,-83.37,06/30/1951,1951.0,6.0,18809.0,181.0,02:42:00,26.15,26.0,9.0,N,-114.125,-114.0,7.5,W,130.0,130.0,130.0,40.0,40.0,40.0,2195.0,19.0,CREST,31CR,HY,39.0,1050.0,130 40,3101,5107,33.1,31.0,4.0,6.0,30.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3062.0,1951-07-03-C-31CR,195107.0,19510713000350.0,13000350.0,19-5107CR-HY-181-0618-13000350,130.0 035.0,2.0,IMX,-83.37,06/30/1951,1951.0,6.0,18809.0,181.0,06:18:00,26.316666,26.0,19.0,N,-113.808333,-113.0,48.5,W,130.0,130.0,130.0,35.0,35.0,35.0,512.0,19.0,CREST,31CR,HY,39.0,1051.0,130 35,3101,5107,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3063.0,1951-07-03-C-31CR,195107.0,19510713330300.0,13330300.0,19-5107CR-HY-181-1124-13330300,133.3 030.0,2.0,NST,-83.37,06/30/1951,1951.0,6.0,18809.0,181.0,11:24:00,25.908333,25.0,54.5,N,-113.125,-113.0,7.5,W,133.3,133.0,133.4,30.0,30.0,29.9,196.0,19.0,CREST,31CR,HY,39.0,1052.0,133 30,3101,5107,33.1,31.0,4.0,6.0,32.0,5.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3064.0,1951-07-03-C-31CR,195107.0,19510713330400.0,13330400.0,19-5107CR-HY-181-1630-13330400,133.3 040.0,2.0,NST,-83.37,06/30/1951,1951.0,6.0,18809.0,181.0,16:30:00,25.575,25.0,34.5,N,-113.758333,-113.0,45.5,W,133.3,133.0,133.4,40.0,40.0,39.9,2651.0,19.0,CREST,31CR,HY,39.0,1053.0,133 40,3101,5107,33.1,31.0,4.0,6.0,32.0,2.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3065.0,1951-07-03-C-31CR,195107.0,19510713330500.0,13330500.0,19-5107CR-HY-181-2212-13330500,133.3 050.0,2.0,NST,-83.37,06/30/1951,1951.0,6.0,18809.0,181.0,22:12:00,25.241666,25.0,14.5,N,-114.4,-114.0,24.0,W,133.3,133.0,133.4,50.0,50.0,49.9,3749.0,19.0,CREST,31CR,HY,39.0,1054.0,133 50,3101,5107,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3066.0,1951-07-03-C-31CR,195107.0,19510713670500.0,13670500.0,19-5107CR-HY-182-0330-13670500,136.7 050.0,3.0,IMX,-83.37,07/01/1951,1951.0,7.0,18810.0,182.0,03:30:00,24.666666,24.0,40.0,N,-114.025,-114.0,1.5,W,136.7,136.7,136.7,50.0,50.0,49.8,3749.0,19.0,CREST,31CR,HY,39.0,1055.0,137 50,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3067.0,1951-07-03-C-31CR,195107.0,19510713670500.0,13670500.0,19-5107CR-HY-182-0548-13670500,136.7 050.0,3.0,IMX,-83.37,07/01/1951,1951.0,7.0,18810.0,182.0,05:48:00,24.666666,24.0,40.0,N,-114.025,-114.0,1.5,W,136.7,136.7,136.7,50.0,50.0,49.8,3749.0,19.0,CREST,31CR,HY,39.0,1056.0,137 50,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3068.0,1951-07-03-C-31CR,195107.0,19510713670400.0,13670400.0,19-5107CR-HY-182-1036-13670400,136.7 040.0,3.0,IMX,-83.37,07/01/1951,1951.0,7.0,18810.0,182.0,10:36:00,25.0,25.0,0.0,N,-113.391666,-113.0,23.5,W,136.7,136.7,136.7,40.0,40.0,39.8,2816.0,19.0,CREST,31CR,HY,39.0,1057.0,137 40,3101,5107,33.1,31.0,4.0,6.0,32.0,5.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3069.0,1951-07-03-C-31CR,195107.0,19510713670350.0,13670350.0,19-5107CR-HY-182-1430-13670350,136.7 035.0,3.0,IMX,-83.37,07/01/1951,1951.0,7.0,18810.0,182.0,14:30:00,25.166666,25.0,10.0,N,-113.075,-113.0,4.5,W,136.7,136.7,136.7,35.0,35.0,34.8,1353.0,19.0,CREST,31CR,HY,39.0,1058.0,137 35,3101,5107,33.1,31.0,4.0,6.0,31.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3070.0,1951-07-03-C-31CR,195107.0,19510712670500.0,12670500.0,19-5107CR-HY-183-1100-12670500,126.7 050.0,3.0,IMX,-83.37,07/02/1951,1951.0,7.0,18811.0,183.0,11:00:00,26.366666,26.0,22.0,N,-115.141666,-115.0,8.5,W,126.7,126.7,126.8,50.0,50.0,50.3,3658.0,19.0,CREST,31CR,HY,39.0,1059.0,127 50,3101,5107,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
3071.0,1951-07-03-C-31CR,195107.0,19510712670600.0,12670600.0,19-5107CR-HY-183-1618-12670600,126.7 060.0,3.0,IMX,-83.37,07/02/1951,1951.0,7.0,18811.0,183.0,16:18:00,26.033333,26.0,2.0,N,-115.783333,-115.0,47.0,W,126.7,126.7,126.8,60.0,60.0,60.3,3804.0,19.0,CREST,31CR,HY,39.0,1060.0,127 60,3101,5107,33.1,31.0,4.0,6.0,32.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3072.0,1951-07-03-C-31CR,195107.0,19510712330600.0,12330600.0,19-5107CR-HY-183-2212-12330600,123.3 060.0,3.0,IMX,-83.37,07/02/1951,1951.0,7.0,18811.0,183.0,22:12:00,26.641666,26.0,38.5,N,-116.15,-116.0,9.0,W,123.3,123.0,123.3,60.0,60.0,60.1,1866.0,19.0,CREST,31CR,HY,39.0,1061.0,123 60,3101,5107,33.1,31.0,4.0,6.0,32.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3073.0,1951-07-03-C-31CR,195107.0,19510712330500.0,12330500.0,19-5107CR-HY-184-0336-12330500,123.3 050.0,3.0,IMX,-83.37,07/03/1951,1951.0,7.0,18812.0,184.0,03:36:00,26.966666,26.0,58.0,N,-115.508333,-115.0,30.5,W,123.3,123.0,123.4,50.0,50.0,50.2,3640.0,19.0,CREST,31CR,HY,39.0,1062.0,123 50,3101,5107,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3074.0,1951-07-03-C-31CR,195107.0,19510712330400.0,12330400.0,19-5107CR-HY-184-0906-12330400,123.3 040.0,3.0,NRO,-83.37,07/03/1951,1951.0,7.0,18812.0,184.0,09:06:00,27.3,27.0,18.0,N,-114.858333,-114.0,51.5,W,123.3,123.0,123.4,40.0,40.0,40.1,732.0,19.0,CREST,31CR,HY,39.0,1063.0,123 40,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
3075.0,1951-07-03-C-31CR,195107.0,19510712000350.0,12000350.0,19-5107CR-HY-184-1454-12000350,120.0 035.0,3.0,IMX,-83.37,07/03/1951,1951.0,7.0,18812.0,184.0,14:54:00,28.05,28.0,3.0,N,-114.9,-114.0,54.0,W,120.0,120.0,120.0,35.0,35.0,35.1,86.0,19.0,CREST,31CR,HY,39.0,1064.0,120 35,3101,5107,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3076.0,1951-07-03-C-31CR,195107.0,19510712000450.0,12000450.0,19-5107CR-HY-184-1936-12000450,120.0 045.0,3.0,IMX,-83.37,07/03/1951,1951.0,7.0,18812.0,184.0,19:36:00,27.716666,27.0,43.0,N,-115.55,-115.0,33.0,W,120.0,120.0,120.0,45.0,45.0,45.1,2048.0,19.0,CREST,31CR,HY,39.0,1065.0,120 45,3101,5107,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3077.0,1951-07-03-C-31CR,195107.0,19510712000500.0,12000500.0,19-5107CR-HY-184-2306-12000500,120.0 050.0,3.0,IMX,-83.37,07/03/1951,1951.0,7.0,18812.0,184.0,23:06:00,27.55,27.0,33.0,N,-115.875,-115.0,52.5,W,120.0,120.0,120.0,50.0,50.0,50.1,3695.0,19.0,CREST,31CR,HY,39.0,1066.0,120 50,3101,5107,33.1,31.0,4.0,6.0,29.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3078.0,1951-07-03-C-31CR,195107.0,19510712000600.0,12000600.0,19-5107CR-HY-185-0454-12000600,120.0 060.0,3.0,IMX,-83.37,07/04/1951,1951.0,7.0,18813.0,185.0,04:54:00,27.216666,27.0,13.0,N,-116.525,-116.0,31.5,W,120.0,120.0,120.0,60.0,60.0,60.1,3749.0,19.0,CREST,31CR,HY,39.0,1067.0,120 60,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3079.0,1951-07-03-C-31CR,195107.0,19510712000700.0,12000700.0,19-5107CR-HY-185-1206-12000700,120.0 070.0,3.0,IMX,-83.37,07/04/1951,1951.0,7.0,18813.0,185.0,12:06:00,26.875,26.0,52.5,N,-117.166666,-117.0,10.0,W,120.0,120.0,120.0,70.0,70.0,70.2,3749.0,19.0,CREST,31CR,HY,39.0,1068.0,120 70,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
3080.0,1951-07-03-C-31CR,195107.0,19510712000800.0,12000800.0,19-5107CR-HY-185-1718-12000800,120.0 080.0,3.0,IMX,-83.37,07/04/1951,1951.0,7.0,18813.0,185.0,17:18:00,26.541666,26.0,32.5,N,-117.808333,-117.0,48.5,W,120.0,120.0,120.1,80.0,80.0,80.1,3786.0,19.0,CREST,31CR,HY,39.0,1069.0,120 80,3101,5107,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
